-0.08,-9.8,0.28,0.1,-0.9,-0.1,0,0,0
-0.07,-9.82,0.3,-0.1,-0.9,0,0,0,0
-0.08,-9.83,0.24,0.1,-0.7,-0.1,0,0,0
-0.05,-9.81,0.28,0.1,-0.6,0.1,0,0,0
-0.05,-9.81,0.28,0.1,-0.6,0.1,0,0,0
-0.08,-9.81,0.29,0.1,-0.5,0.1,0,0,0
-0.09,-9.79,0.29,0.3,-0.4,-0.2,0,0,0
-0.11,-9.8,0.33,0.2,-0.3,-0.1,0,0,0
-0.08,-9.8,0.27,0.2,-0.2,-0.1,0,0,0
-0.09,-9.82,0.33,0.2,0,-0.1,0,0,0
-0.11,-9.84,0.24,0.1,0.1,0,0,0,0
-0.1,-9.82,0.25,0.1,0.9,-0.1,0,0,0
-0.11,-9.83,0.3,-0.1,1.2,-0.1,0,0,0
-0.08,-9.83,0.29,-0.1,1.1,-0.1,0,0,0
-0.08,-9.81,0.27,0,1.2,0,0,0,0
-0.08,-9.82,0.29,-0.1,1.3,0,0,0,0
-0.11,-9.81,0.24,-0.1,1.5,0.1,0,0,0
-0.11,-9.81,0.24,-0.1,1.5,0.1,0,0,0
-0.06,-9.81,0.21,-0.2,1.6,0,0,0,0
-0.07,-9.81,0.29,-0.1,1.6,-0.1,0,0,0
-0.09,-9.82,0.29,-0.2,1.8,-0.1,0,0,0
-0.04,-9.81,0.27,0,1.9,-0.1,0,0,0
-0.05,-9.81,0.27,0.1,2,-0.1,0,0,0
-0.07,-9.84,0.33,-0.1,2.1,-0.1,0,0,0
-0.07,-9.84,0.33,0.1,2,-0.1,0,0,0
-0.1,-9.82,0.24,-0.1,2.4,0,0,0,0
-0.09,-9.81,0.25,-0.2,2.4,0,0,0,0
-0.02,-9.86,0.31,-0.4,2.6,-0.1,0,0,0
-0.06,-9.84,0.28,-0.4,2.9,0,0,0,0
-0.06,-9.81,0.29,-0.4,2.9,-0.1,0,0,0
-0.06,-9.81,0.29,-0.4,2.9,-0.1,0,0,0
-0.03,-9.81,0.25,-0.3,3.2,-0.2,0,0,0
-0.07,-9.82,0.29,-0.5,3.4,-0.1,-0.1,0,0
-0.09,-9.82,0.32,-0.6,3.5,-0.2,-0.1,0,0
-0.06,-9.82,0.23,-0.7,3.5,-0.1,-0.1,0,0
-0.06,-9.85,0.2,-0.5,3.7,-0.1,-0.1,0,0
-0.09,-9.8,0.19,-1,4,0.1,-0.1,0,0
-0.05,-9.78,0.2,-0.8,3.8,-0.1,-0.1,0,0
-0.1,-9.8,0.22,-0.4,4.1,-0.1,-0.1,0,0
-0.1,-9.8,0.22,-0.4,4.1,-0.1,-0.1,0,0
-0.08,-9.84,0.26,-0.2,4.2,-0.1,-0.1,0,0
-0.06,-9.83,0.29,-0.1,4.3,0,-0.1,0,0
-0.04,-9.78,0.2,0.1,4.3,-0.1,-0.1,0,0
-0.06,-9.82,0.21,0.4,4.5,0,-0.1,0,0
-0.09,-9.92,0.07,-0.5,5.6,0.1,-0.1,0,0
-0.07,-9.9,0.16,-1.2,5.8,-0.2,-0.1,0,0
-0.07,-9.9,0.16,-1.2,5.8,-0.2,-0.1,0,0
-0.07,-9.83,0.14,-1.6,6,-0.2,-0.1,0,0
-0.08,-9.74,0.2,-2,5.9,-0.2,-0.1,0,0
-0.1,-9.79,0.28,-2.3,5.9,-0.3,-0.1,0,0
-0.02,-9.85,0.3,-2.2,5.8,-0.2,-0.1,0,0
-0.11,-9.82,0.25,-2.1,5.5,0,-0.1,0,0
-0.05,-9.79,0.36,-1.6,5.1,0.1,-0.1,0,0
-0.05,-9.79,0.36,-1.6,5.1,0.1,-0.1,0,0
0.04,-9.78,0.4,-1.3,5.1,0.1,-0.1,0,0
-0.13,-9.89,0.29,-1,4.5,0.3,-0.1,0,0
0.02,-9.88,0.17,-1.5,4.3,0.2,-0.1,0,0
-0.29,-9.95,0.19,-2.5,4.7,0.9,-0.1,0,0
-0.02,-9.85,0.14,-4.6,4.3,0.7,-0.1,0,0
-0.02,-9.85,0.14,-4.6,4.3,0.7,-0.1,0,0
-0.4,-9.84,0.16,-5.6,5.1,-0.1,-0.1,0,0
-0.23,-9.91,0.11,-6.5,4.9,0,-0.1,0,0
-0.49,-9.96,0.17,-7.4,6.7,0.7,-0.1,0,0
-0.13,-9.91,0.25,-8.2,6.6,0.9,-0.1,0,0
-0.21,-9.83,0.28,-9.2,8,0.9,-0.1,0,0
-0.07,-9.95,0.19,-10.6,7.6,1,-0.1,0,0
-0.07,-9.95,0.19,-10.6,7.6,1,-0.1,0,0
-0.08,-9.99,0.11,-12.6,8.2,0.8,-0.1,0,0
-0.12,-10.03,0.07,-16.9,7.4,0.7,-0.1,0,0
-0.05,-10.09,-0.04,-20.4,7.7,0.5,-0.1,0,0
-0.18,-10.07,0.02,-24,7.4,0.7,-0.1,0,0
-0.2,-9.89,-1.1,-45.8,-0.2,1,-0.1,0,0
-0.2,-10.14,-1.19,-47.9,0.3,3.9,-0.1,0,0
-0.2,-10.14,-1.19,-47.9,0.3,3.9,-0.1,0,0
-0.17,-9.67,-1.18,-49,0.7,3.4,-0.1,0,0
-0.07,-9.94,-1.47,-49.9,0,3.3,-0.1,0,0
-0.41,-9.71,-1.47,-50.3,-0.1,1,0,0,0
-0.14,-9.59,-1.51,-49.7,-1.1,-0.1,0,0,0
-0.34,-9.64,-1.47,-49.1,-0.2,1,0,0,0
-0.15,-9.61,-2.83,-42.1,-0.5,2.8,0,0,0
-0.22,-9.58,-2.84,-41.7,0.8,2.6,0,0,0
-0.09,-9.3,-3.27,-34.2,5.1,6.2,0,0,0
-0.13,-9.22,-3.32,-34.1,5.1,4.4,0,0,0
-0.25,-8.81,-4.01,-30.6,7.1,5.3,0,0.1,0
-0.37,-8.8,-3.98,-29.7,7.8,6.2,0,0.1,0
-0.38,-8.91,-4.51,-29.7,6.4,4.4,0,0.1,0
-0.28,-8.9,-4.54,-31.1,6.6,4.1,0,0.1,0
-0.21,-8.87,-4.49,-32.8,6.4,3.4,0,0.1,0
-0.33,-8.03,-4.82,-18.9,0.7,4.2,0,0.1,0
-0.24,-8.17,-4.82,-17.2,-0.8,4.3,0.1,0.1,0
-0.19,-8.27,-4.78,-15.3,-2.3,2.9,0.1,0.1,0
-0.16,-8.07,-5.01,-6.1,-1.6,-2.7,0.1,0.1,0
-0.12,-7.97,-5.11,-2,-1.8,-2.5,0.1,0.1,0
-0.12,-7.97,-5.11,-2,-1.8,-2.5,0,0.1,0
-0.22,-7.85,-5.12,1.3,-1.8,-2.9,0,0.1,0
-0.25,-7.75,-5.04,7.1,-1.2,-4,0,0.1,0
-0.31,-7.75,-4.99,11.6,-1.2,-4.5,0,0.1,0
