 -0.237,-83.198,  0.091,  0.138, -5.469, -0.659, -0.003
 -0.228,-83.779,  0.073,  0.120, -5.524, -0.602, -0.002
 -0.221,-84.350,  0.055,  0.105, -5.615, -0.513, -0.002
 -0.248,-84.739,  0.043,  0.096, -5.679, -0.433, -0.001
 -0.258,-85.044,  0.033,  0.089, -5.759, -0.361, -0.002
 -0.257,-85.457,  0.018,  0.081, -5.801, -0.315, -0.001
 -0.272,-85.851,  0.004,  0.074, -5.846, -0.269, -0.002
 -0.278,-86.300, -0.013,  0.067, -5.911, -0.201, -0.002
 -0.273,-86.792, -0.033,  0.060, -5.948, -0.160, -0.002
 -0.270,-87.322, -0.054,  0.053, -5.985, -0.123, -0.002
 -0.269,-87.930, -0.078,  0.046, -6.008, -0.101, -0.002
 -0.270,-88.508, -0.101,  0.039, -6.003, -0.104, -0.003
 -0.269,-89.105, -0.125,  0.032, -6.015, -0.090, -0.002
 -0.284,-89.655, -0.146,  0.027, -6.032, -0.072, -0.002
 -0.296,-90.136, -0.165,  0.022, -6.042, -0.064, -0.002
 -0.307,-90.637, -0.185,  0.017, -6.028, -0.075, -0.001
 -0.321,-91.074, -0.202,  0.012, -6.028, -0.073, -0.002
 -0.318,-91.592, -0.223,  0.007, -6.035, -0.065, -0.002
 -0.314,-92.226, -0.249,  0.001, -6.049, -0.051, -0.003
 -0.313,-92.879, -0.275, -0.005, -6.064, -0.037, -0.003
 -0.306,-93.589, -0.304, -0.012, -6.081, -0.020, -0.003
 -0.306,-94.310, -0.333, -0.017, -6.090, -0.015, -0.003
 -0.294,-95.064, -0.365, -0.024, -6.091, -0.014, -0.003
 -0.280,-95.850, -0.397, -0.030, -6.082, -0.017, -0.003
 -0.274,-96.649, -0.430, -0.037, -6.081, -0.018, -0.003
 -0.266,-97.334, -0.458, -0.042, -6.091, -0.005, -0.003
 -0.269,-97.988, -0.485, -0.047, -6.112,  0.017, -0.003
 -0.272,-98.584, -0.509, -0.051, -6.113,  0.018, -0.002
 -0.265,-99.146, -0.532, -0.055, -6.140,  0.043, -0.002
 -0.259,-99.737, -0.557, -0.058, -6.190,  0.093, -0.003
 -0.251,-100.392, -0.584, -0.060, -6.241,  0.145, -0.003
 -0.247,-101.059, -0.612, -0.060, -6.313,  0.217, -0.003
 -0.246,-101.677, -0.638, -0.058, -6.390,  0.301, -0.002
 -0.236,-102.167, -0.658, -0.055, -6.505,  0.413, -0.002
 -0.223,-102.735, -0.681, -0.048, -6.630,  0.539, -0.002
 -0.216,-103.258, -0.702, -0.040, -6.729,  0.639, -0.002
 -0.193,-103.822, -0.723, -0.028, -6.826,  0.742, -0.003
 -0.208,-104.241, -0.737, -0.019, -6.901,  0.821, -0.001
 -0.207,-104.436, -0.744, -0.014, -6.960,  0.883, -0.001
 -0.205,-104.636, -0.750, -0.009, -7.039,  0.966, -0.001
 -0.209,-104.932, -0.758,  0.000, -7.153,  1.075, -0.001
 -0.203,-105.295, -0.767,  0.012, -7.295,  1.214, -0.002
 -0.211,-105.681, -0.775,  0.026, -7.413,  1.334, -0.002
 -0.210,-106.210, -0.783,  0.046, -7.472,  1.400, -0.002
 -0.226,-106.762, -0.791,  0.067, -7.501,  1.432, -0.002
 -0.229,-107.400, -0.800,  0.092, -7.559,  1.493, -0.003
 -0.231,-107.944, -0.806,  0.114, -7.583,  1.517, -0.002
 -0.254,-108.371, -0.811,  0.130, -7.560,  1.505, -0.001
 -0.259,-108.877, -0.816,  0.150, -7.570,  1.506, -0.002
 -0.270,-109.373, -0.822,  0.169, -7.609,  1.544, -0.002
 -0.284,-109.874, -0.826,  0.189, -7.637,  1.569, -0.002
 -0.291,-110.391, -0.831,  0.210, -7.646,  1.586, -0.002
 -0.308,-110.909, -0.835,  0.230, -7.691,  1.629, -0.002
 -0.314,-111.553, -0.839,  0.256, -7.695,  1.633, -0.003
 -0.308,-112.323, -0.844,  0.288, -7.687,  1.629, -0.003
 -0.299,-113.005, -0.849,  0.316, -7.706,  1.650, -0.003
 -0.305,-113.649, -0.852,  0.343, -7.710,  1.656, -0.002
 -0.312,-114.242, -0.856,  0.367, -7.694,  1.642, -0.003
 -0.317,-114.928, -0.860,  0.395, -7.704,  1.649, -0.003
 -0.325,-115.594, -0.865,  0.421, -7.682,  1.629, -0.003
 -0.314,-116.304, -0.870,  0.451, -7.678,  1.621, -0.003
 -0.316,-116.945, -0.875,  0.477, -7.690,  1.632, -0.003
 -0.318,-117.553, -0.879,  0.502, -7.691,  1.635, -0.003
 -0.322,-118.119, -0.882,  0.525, -7.700,  1.646, -0.002
 -0.320,-118.791, -0.886,  0.553, -7.717,  1.669, -0.003
 -0.311,-119.462, -0.890,  0.581, -7.735,  1.687, -0.003
 -0.295,-120.158, -0.894,  0.610, -7.737,  1.692, -0.003
 -0.270,-120.941, -0.897,  0.643, -7.768,  1.722, -0.004
 -0.262,-121.738, -0.899,  0.677, -7.814,  1.764, -0.003
 -0.245,-122.518, -0.900,  0.710, -7.862,  1.813, -0.003
 -0.235,-123.165, -0.898,  0.737, -7.941,  1.892, -0.003
 -0.231,-123.716, -0.895,  0.760, -8.040,  1.997, -0.002
 -0.238,-124.127, -0.891,  0.776, -8.186,  2.142, -0.002
 -0.237,-124.467, -0.886,  0.789, -8.319,  2.280, -0.001
 -0.247,-124.836, -0.878,  0.802, -8.460,  2.421, -0.002
 -0.272,-125.217, -0.869,  0.813, -8.594,  2.547, -0.001
 -0.285,-125.409, -0.864,  0.819, -8.664,  2.634, -0.001
 -0.291,-125.657, -0.856,  0.825, -8.759,  2.728, -0.001
 -0.320,-125.958, -0.847,  0.832, -8.860,  2.833, -0.001
 -0.341,-126.300, -0.836,  0.839, -8.891,  2.871, -0.001
 -0.368,-126.606, -0.826,  0.844, -8.914,  2.891, -0.001
 -0.400,-126.763, -0.821,  0.847, -8.956,  2.945, -0.001
 -0.430,-126.963, -0.815,  0.850, -9.020,  3.010, -0.001
 -0.438,-127.225, -0.805,  0.854, -9.064,  3.052, -0.001
 -0.462,-127.618, -0.790,  0.859, -9.070,  3.064, -0.001
 -0.450,-128.000, -0.775,  0.865, -9.099,  3.089, -0.001
 -0.438,-128.392, -0.759,  0.870, -9.114,  3.110, -0.002
 -0.443,-128.946, -0.737,  0.877, -9.113,  3.109, -0.002
 -0.435,-129.538, -0.714,  0.884, -9.109,  3.111, -0.003
 -0.423,-130.168, -0.688,  0.892, -9.129,  3.127, -0.003
 -0.419,-130.885, -0.660,  0.901, -9.123,  3.124, -0.003
 -0.408,-131.545, -0.633,  0.909, -9.122,  3.119, -0.003
 -0.400,-132.249, -0.605,  0.918, -9.122,  3.117, -0.003
 -0.395,-133.040, -0.573,  0.928, -9.114,  3.110, -0.003
 -0.390,-133.821, -0.542,  0.938, -9.118,  3.118, -0.003
 -0.356,-134.586, -0.511,  0.948, -9.134,  3.136, -0.004
 -0.347,-135.417, -0.477,  0.958, -9.147, -3.139, -0.003
 -0.337,-136.293, -0.442,  0.968, -9.154, -3.129, -0.004
 -0.334,-137.076, -0.410,  0.976, -9.171, -3.115, -0.003
 -0.323,-137.800, -0.381,  0.984, -9.177, -3.109, -0.003
 -0.308,-138.484, -0.353,  0.991, -9.172, -3.114, -0.003
 -0.308,-139.190, -0.324,  0.998, -9.174, -3.111, -0.003
 -0.326,-139.878, -0.297,  1.005, -9.188, -3.094, -0.002
 -0.332,-140.526, -0.271,  1.011, -9.218, -3.062, -0.002
 -0.312,-141.132, -0.246,  1.016, -9.275, -3.003, -0.002
 -0.312,-141.658, -0.224,  1.018, -9.318, -2.959, -0.002
 -0.310,-142.157, -0.203,  1.020, -9.335, -2.939, -0.002
 -0.319,-142.631, -0.184,  1.022, -9.394, -2.882, -0.002
 -0.320,-143.152, -0.163,  1.021, -9.480, -2.795, -0.002
 -0.326,-143.664, -0.142,  1.019, -9.555, -2.716, -0.002
 -0.314,-144.204, -0.119,  1.016, -9.603, -2.662, -0.002
 -0.292,-144.747, -0.096,  1.011, -9.698, -2.571, -0.002
 -0.276,-145.155, -0.080,  1.005, -9.786, -2.474, -0.001
 -0.263,-145.466, -0.067,  1.000, -9.898, -2.348, -0.001
 -0.250,-145.853, -0.053,  0.991,-10.055, -2.195, -0.001
 -0.240,-146.232, -0.041,  0.981,-10.172, -2.085, -0.002
 -0.227,-146.661, -0.028,  0.968,-10.252, -2.003, -0.002
 -0.212,-147.157, -0.014,  0.951,-10.351, -1.899, -0.002
 -0.208,-147.743, -0.001,  0.931,-10.475, -1.776, -0.003
 -0.205,-148.388,  0.012,  0.907,-10.542, -1.706, -0.003
 -0.194,-149.092,  0.024,  0.880,-10.561, -1.680, -0.003
 -0.195,-149.767,  0.035,  0.855,-10.609, -1.635, -0.003
 -0.211,-150.319,  0.044,  0.834,-10.633, -1.606, -0.002
 -0.243,-150.813,  0.050,  0.816,-10.650, -1.588, -0.003
 -0.258,-151.354,  0.057,  0.795,-10.668, -1.570, -0.002
 -0.262,-151.920,  0.065,  0.773,-10.684, -1.552, -0.002
 -0.283,-152.493,  0.072,  0.751,-10.702, -1.532, -0.002
 -0.297,-153.052,  0.078,  0.730,-10.707, -1.525, -0.002
 -0.306,-153.552,  0.084,  0.710,-10.726, -1.507, -0.002
 -0.317,-154.031,  0.089,  0.691,-10.756, -1.476, -0.002
 -0.321,-154.587,  0.094,  0.669,-10.756, -1.475, -0.002
 -0.320,-155.208,  0.101,  0.644,-10.728, -1.496, -0.003
 -0.330,-155.860,  0.107,  0.618,-10.741, -1.489, -0.003
 -0.338,-156.519,  0.114,  0.592,-10.735, -1.493, -0.003
 -0.326,-157.322,  0.123,  0.560,-10.730, -1.498, -0.003
 -0.317,-158.035,  0.131,  0.531,-10.753, -1.477, -0.003
 -0.314,-158.780,  0.138,  0.500,-10.770, -1.466, -0.003
 -0.323,-159.334,  0.143,  0.478,-10.737, -1.488, -0.002
 -0.334,-159.830,  0.148,  0.459,-10.736, -1.489, -0.002
 -0.337,-160.243,  0.153,  0.442,-10.761, -1.465, -0.002
 -0.330,-160.711,  0.157,  0.423,-10.789, -1.438, -0.002
 -0.327,-161.253,  0.162,  0.401,-10.804, -1.419, -0.002
 -0.309,-161.852,  0.166,  0.376,-10.821, -1.400, -0.003
 -0.297,-162.536,  0.171,  0.347,-10.858, -1.362, -0.003
 -0.283,-163.205,  0.174,  0.319,-10.907, -1.318, -0.003
 -0.268,-163.940,  0.176,  0.288,-10.979, -1.247, -0.003
 -0.247,-164.551,  0.175,  0.262,-11.041, -1.181, -0.002
 -0.247,-165.033,  0.174,  0.242,-11.131, -1.093, -0.002
 -0.257,-165.344,  0.171,  0.230,-11.209, -1.008, -0.001
 -0.266,-165.430,  0.171,  0.227,-11.242, -0.971, -0.000
 -0.260,-165.666,  0.168,  0.217,-11.339, -0.853, -0.002
 -0.262,-166.087,  0.161,  0.201,-11.481, -0.736, -0.003
 -0.248,-166.824,  0.145,  0.174,-11.541, -0.661, -0.003
 -0.226,-167.639,  0.126,  0.145,-11.663, -0.541, -0.003
 -0.209,-168.290,  0.107,  0.125,-11.788, -0.416, -0.002
 -0.223,-168.705,  0.095,  0.113,-11.847, -0.350, -0.001
 -0.241,-169.130,  0.082,  0.103,-11.894, -0.301, -0.001
 -0.251,-169.416,  0.073,  0.096,-11.957, -0.241, -0.001
 -0.261,-169.693,  0.063,  0.090,-12.048, -0.146, -0.001
 -0.268,-169.995,  0.052,  0.084,-12.141, -0.049, -0.001
 -0.271,-170.408,  0.037,  0.078,-12.177, -0.015, -0.002
 -0.282,-170.862,  0.020,  0.071,-12.161, -0.025, -0.002
 -0.276,-171.469, -0.004,  0.061,-12.195,  0.006, -0.003
 -0.275,-172.167, -0.031,  0.050,-12.190,  0.007, -0.003
 -0.273,-172.932, -0.060,  0.038,-12.169, -0.014, -0.003
 -0.277,-173.697, -0.089,  0.026,-12.175, -0.012, -0.003
 -0.274,-174.514, -0.121,  0.013,-12.175, -0.008, -0.003
 -0.269,-175.296, -0.151,  0.001,-12.184,  0.000, -0.003
 -0.281,-176.040, -0.179, -0.010,-12.199,  0.018, -0.003
 -0.284,-176.771, -0.208, -0.021,-12.215,  0.033, -0.003
 -0.269,-177.539, -0.238, -0.032,-12.210,  0.031, -0.003
 -0.270,-178.233, -0.265, -0.042,-12.228,  0.052, -0.003
 -0.285,-179.072, -0.298, -0.053,-12.244,  0.064, -0.003
 -0.283,-179.821, -0.327, -0.063,-12.222,  0.046, -0.003
 -0.285,-180.435, -0.351, -0.071,-12.238,  0.056, -0.003
 -0.288,-181.090, -0.376, -0.080,-12.212,  0.035, -0.003
 -0.294,-181.770, -0.402, -0.091,-12.174,  0.001, -0.003
 -0.305,-182.387, -0.426, -0.100,-12.193,  0.032, -0.002
 -0.313,-182.719, -0.438, -0.105,-12.269,  0.089, -0.001
 -0.317,-183.064, -0.452, -0.109,-12.277,  0.104, -0.001
 -0.341,-183.277, -0.459, -0.111,-12.266,  0.104, -0.000
 -0.379,-183.302, -0.459, -0.111,-12.268,  0.105,  0.000
 -0.390,-183.306, -0.459, -0.111,-12.266,  0.093,  0.000
 -0.432,-183.313, -0.457, -0.110,-12.252,  0.081,  0.000
 -0.566,-183.200, -0.448, -0.107,-12.203,  0.046,  0.001
 -0.605,-183.117, -0.443, -0.105,-12.193,  0.031,  0.000
