  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000
 -0.013, -0.013,  0.000,  0.000,  0.000, -6.270,  0.000
 -0.029, -0.029,  0.000,  0.000,  0.000, -6.269,  0.000
 -0.047, -0.044,  0.000,  0.000,  0.001, -6.263,  0.000
 -0.060, -0.054,  0.000,  0.000,  0.003, -6.264,  0.000
 -0.101, -0.075,  0.001,  0.000,  0.010, -6.264,  0.000
 -0.166, -0.077,  0.004,  0.000,  0.035, -6.248,  0.000
 -0.210, -0.069,  0.006,  0.000,  0.028, -6.266,  0.000
 -0.227, -0.041,  0.007,  0.000,  0.010, -6.280,  0.000
 -0.232, -0.078,  0.006,  0.000,  0.008, -6.280, -0.000
 -0.225, -0.212, -0.000,  0.000,  0.008, -0.004, -0.001
 -0.232, -0.293, -0.002,  0.000,  0.019, -6.278, -0.000
 -0.239, -0.365, -0.004,  0.000,  0.011, -0.007, -0.000
 -0.244, -0.459, -0.008,  0.000, -0.019, -0.030, -0.001
 -0.236, -0.672, -0.017,  0.000, -0.035, -0.047, -0.001
 -0.255, -0.939, -0.028,  0.001, -0.009, -0.026, -0.001
 -0.260, -1.319, -0.043,  0.001,  0.000, -0.015, -0.002
 -0.268, -1.750, -0.061,  0.000,  0.015, -0.002, -0.002
 -0.273, -2.115, -0.073,  0.000,  0.013, -6.280, -0.001
 -0.280, -2.491, -0.085, -0.000,  0.026, -6.269, -0.001
 -0.284, -2.863, -0.100, -0.000,  0.033, -6.262, -0.002
 -0.284, -3.220, -0.115, -0.001,  0.039, -6.253, -0.002
 -0.287, -3.656, -0.133, -0.002,  0.050, -6.243, -0.002
 -0.293, -4.053, -0.149, -0.003,  0.043, -6.247, -0.002
 -0.290, -4.534, -0.169, -0.003,  0.041, -6.250, -0.002
 -0.298, -5.002, -0.188, -0.004,  0.043, -6.247, -0.002
 -0.295, -5.550, -0.211, -0.005,  0.040, -6.253, -0.003
 -0.288, -6.169, -0.237, -0.006,  0.029, -6.265, -0.003
 -0.281, -6.832, -0.265, -0.007,  0.028, -6.268, -0.003
 -0.276, -7.502, -0.293, -0.008,  0.033, -6.264, -0.003
 -0.278, -8.257, -0.324, -0.009,  0.041, -6.256, -0.003
 -0.279, -8.926, -0.352, -0.010,  0.046, -6.250, -0.003
 -0.278, -9.602, -0.380, -0.011,  0.040, -6.253, -0.003
 -0.268,-10.266, -0.408, -0.012,  0.043, -6.249, -0.003
 -0.258,-10.900, -0.435, -0.014,  0.044, -6.248, -0.003
 -0.274,-11.496, -0.459, -0.015,  0.045, -6.249, -0.002
 -0.293,-12.081, -0.482, -0.016,  0.048, -6.251, -0.002
 -0.282,-12.878, -0.516, -0.017,  0.035, -6.262, -0.003
 -0.269,-13.622, -0.547, -0.018,  0.035, -6.266, -0.003
 -0.268,-14.407, -0.580, -0.019,  0.029, -6.272, -0.003
 -0.279,-15.152, -0.610, -0.020,  0.048, -6.254, -0.003
 -0.285,-15.819, -0.638, -0.022,  0.058, -6.240, -0.003
 -0.289,-16.395, -0.661, -0.023,  0.040, -6.261, -0.002
 -0.288,-16.882, -0.681, -0.023,  0.005, -0.017, -0.002
 -0.285,-17.357, -0.701, -0.023, -0.004, -0.026, -0.002
 -0.274,-17.920, -0.725, -0.023, -0.025, -0.042, -0.002
 -0.260,-18.454, -0.748, -0.022, -0.079, -0.105, -0.003
 -0.251,-19.026, -0.772, -0.019, -0.188, -0.212, -0.003
 -0.253,-19.580, -0.794, -0.013, -0.301, -0.328, -0.002
 -0.271,-20.028, -0.811, -0.006, -0.404, -0.434, -0.002
 -0.280,-20.415, -0.825,  0.001, -0.507, -0.536, -0.001
 -0.294,-20.772, -0.837,  0.008, -0.594, -0.627, -0.001
 -0.295,-21.130, -0.848,  0.017, -0.673, -0.707, -0.001
