  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000
  0.010,  0.010,  0.000,  0.000,  0.000,  0.004,  0.000
  0.013,  0.010, -0.000, -0.000,  0.001, -0.004,  0.000
  0.009,  0.006, -0.000, -0.000,  0.001, -0.004,  0.000
  0.006, -0.001, -0.000, -0.000,  0.000, -0.003,  0.000
 -0.001, -0.007, -0.000, -0.000,  0.000,  0.003,  0.000
 -0.002, -0.005, -0.000, -0.000,  0.001, -0.000,  0.000
 -0.003, -0.006, -0.000, -0.000,  0.001, -0.005,  0.000
 -0.008, -0.008,  0.000,  0.000,  0.000,  0.006,  0.000
 -0.014, -0.014,  0.000,  0.000,  0.000,  0.012,  0.000
 -0.017, -0.017,  0.000,  0.000,  0.000,  0.012,  0.000
 -0.026, -0.026,  0.000,  0.000,  0.000,  0.010,  0.000
 -0.039, -0.039,  0.000,  0.000,  0.000,  0.011,  0.000
 -0.048, -0.048,  0.000,  0.000,  0.000,  0.009,  0.000
 -0.053, -0.056, -0.000, -0.000,  0.001,  0.006,  0.000
 -0.053, -0.056, -0.000, -0.000,  0.001,  0.004,  0.000
 -0.052, -0.056, -0.000, -0.000,  0.001,  0.004,  0.000
 -0.051, -0.054, -0.000, -0.000,  0.001,  0.003,  0.000
 -0.050, -0.054, -0.000, -0.000,  0.001,  0.002,  0.000
 -0.058, -0.061, -0.000, -0.000,  0.001,  0.002,  0.000
 -0.064, -0.067, -0.000, -0.000,  0.001,  0.002,  0.000
 -0.067, -0.070, -0.000, -0.000,  0.001,  0.003,  0.000
 -0.071, -0.075, -0.000, -0.000,  0.001,  0.003,  0.000
 -0.070, -0.073, -0.000, -0.000,  0.001,  0.002,  0.000
 -0.073, -0.077, -0.000, -0.000,  0.001,  0.003,  0.000
 -0.072, -0.075, -0.000, -0.000,  0.001,  0.002,  0.000
 -0.069, -0.073, -0.000, -0.000,  0.001,  0.002,  0.000
 -0.071, -0.075, -0.000, -0.000,  0.001,  0.003,  0.000
 -0.073, -0.077, -0.000, -0.000,  0.001,  0.003,  0.000
 -0.077, -0.080, -0.000, -0.000,  0.001,  0.003,  0.000
 -0.078, -0.082, -0.000, -0.000,  0.001,  0.004,  0.000
 -0.079, -0.082, -0.000, -0.000,  0.001,  0.004,  0.000
 -0.080, -0.083, -0.000, -0.000,  0.001,  0.004,  0.000
 -0.079, -0.083, -0.000, -0.000,  0.001,  0.004,  0.000
 -0.082, -0.085, -0.000, -0.000,  0.001,  0.005,  0.000
 -0.083, -0.086, -0.000, -0.000,  0.001,  0.008,  0.000
 -0.083, -0.086, -0.000, -0.000,  0.001,  0.010,  0.000
 -0.083, -0.086, -0.000, -0.000,  0.001,  0.010,  0.000
 -0.084, -0.088, -0.000, -0.000,  0.001,  0.010,  0.000
 -0.087, -0.091, -0.000, -0.000,  0.001,  0.010,  0.000
 -0.089, -0.093, -0.000, -0.000,  0.001,  0.010,  0.000
 -0.087, -0.090, -0.000, -0.000,  0.001,  0.009,  0.000
 -0.088, -0.092, -0.000, -0.000,  0.001,  0.009,  0.000
 -0.091, -0.094, -0.000, -0.000,  0.001,  0.010,  0.000
 -0.091, -0.094, -0.000, -0.000,  0.001,  0.010,  0.000
 -0.094, -0.097, -0.000, -0.000,  0.001,  0.009,  0.000
 -0.097, -0.100, -0.000, -0.000,  0.001,  0.009,  0.000
 -0.096, -0.099, -0.000, -0.000,  0.001,  0.009,  0.000
 -0.097, -0.100, -0.000, -0.000,  0.001,  0.009,  0.000
 -0.101, -0.104, -0.000, -0.000,  0.001,  0.009,  0.000
 -0.103, -0.106, -0.000, -0.000,  0.001,  0.010,  0.000
 -0.103, -0.106, -0.000, -0.000,  0.001,  0.008,  0.000
 -0.103, -0.109, -0.000, -0.000,  0.000,  0.006,  0.000
 -0.075, -0.197, -0.005,  0.000, -0.035,  0.020, -0.001
 -0.035, -0.385, -0.015,  0.001, -0.054,  0.036, -0.001
 -0.042, -0.462, -0.017,  0.001, -0.054,  0.038, -0.000
 -0.048, -0.612, -0.023,  0.001, -0.058,  0.043, -0.001
 -0.025, -0.853, -0.034,  0.002, -0.043,  0.029, -0.001
 -0.057, -0.961, -0.038,  0.002, -0.028,  0.018,  0.000
 -0.103, -1.065, -0.040,  0.002, -0.013,  0.005, -0.001
 -0.118, -1.289, -0.049,  0.002,  0.006, -0.017, -0.001
 -0.124, -1.504, -0.057,  0.002,  0.000, -0.010, -0.001
 -0.129, -1.749, -0.067,  0.002,  0.006, -0.013, -0.001
