  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000
  0.020,  0.020,  0.000,  0.000,  0.000, -0.004,  0.000
  0.018,  0.018,  0.000,  0.000,  0.000, -0.004,  0.000
  0.004,  0.004,  0.000,  0.000,  0.000, -0.002,  0.000
 -0.019, -0.016,  0.000, -0.000, -0.001, -0.001,  0.000
 -0.053, -0.040,  0.001,  0.000,  0.003, -0.011,  0.000
 -0.079, -0.066,  0.001,  0.000,  0.003, -0.010,  0.000
 -0.096, -0.083,  0.001,  0.000,  0.003, -0.010,  0.000
 -0.107, -0.094,  0.001,  0.000,  0.003, -0.010,  0.000
 -0.113, -0.100,  0.001,  0.000,  0.003, -0.009,  0.000
 -0.114, -0.101,  0.001,  0.000,  0.003, -0.010,  0.000
 -0.110, -0.100,  0.000, -0.000,  0.004, -0.010,  0.000
 -0.096, -0.090,  0.000, -0.000,  0.005, -0.011, -0.000
 -0.089, -0.105, -0.001, -0.000,  0.011, -0.015, -0.000
 -0.094, -0.113, -0.001, -0.000,  0.013, -0.019,  0.000
 -0.102, -0.121, -0.001, -0.000,  0.013, -0.018,  0.000
 -0.109, -0.131, -0.001, -0.000,  0.011, -0.017,  0.000
 -0.113, -0.135, -0.001, -0.000,  0.011, -0.016,  0.000
 -0.117, -0.140, -0.001, -0.000,  0.011, -0.015,  0.000
 -0.119, -0.141, -0.001, -0.000,  0.011, -0.013,  0.000
 -0.119, -0.141, -0.001, -0.000,  0.011, -0.012,  0.000
 -0.125, -0.148, -0.001, -0.000,  0.011, -0.012,  0.000
 -0.134, -0.156, -0.001, -0.000,  0.011, -0.011,  0.000
 -0.135, -0.157, -0.001, -0.000,  0.011, -0.010,  0.000
 -0.130, -0.153, -0.001, -0.000,  0.011, -0.008,  0.000
 -0.133, -0.155, -0.001, -0.000,  0.011, -0.008,  0.000
 -0.139, -0.161, -0.001, -0.000,  0.011, -0.008,  0.000
 -0.138, -0.160, -0.001, -0.000,  0.011, -0.008,  0.000
 -0.136, -0.159, -0.001, -0.000,  0.011, -0.009,  0.000
 -0.139, -0.162, -0.001, -0.000,  0.011, -0.008,  0.000
 -0.143, -0.166, -0.001, -0.000,  0.011, -0.007,  0.000
 -0.144, -0.167, -0.001, -0.000,  0.011, -0.006,  0.000
 -0.146, -0.169, -0.001, -0.000,  0.011, -0.006,  0.000
 -0.149, -0.172, -0.001, -0.000,  0.011, -0.006,  0.000
 -0.150, -0.173, -0.001, -0.000,  0.011, -0.006,  0.000
 -0.153, -0.175, -0.001, -0.000,  0.011, -0.006,  0.000
 -0.155, -0.178, -0.001, -0.000,  0.011, -0.006,  0.000
